Date,Temp,H_Pcnt,C_Pcnt,Temp_Feels,Precip,Radiation,Wind,Temp_avg,H_Pcnt_avg,C_Pcnt_avg,Temp_Feels_avg,Precip_avg,Radiation_avg,Wind_avg
2009-05-01 00:00:00,57.0,89,100,55.6,0.0,0,7,59.32000000000001,73.5,75.2,59.23,0.0,0.0,6.9
2009-05-01 01:00:00,56.5,88,92,54.5,0.0,0,8,58.330000000000005,73.2,71.7,57.3,0.0,0.0,7.5
2009-05-01 02:00:00,56.0,88,88,53.8,0.0,0,9,56.9,74.4,67.9,55.53000000000001,0.0,0.0,7.8
2009-05-01 03:00:00,56.8,86,88,54.5,0.0,0,10,56.25999999999999,74.2,66.1,54.629999999999995,0.0,0.0,8.5
2009-05-01 04:00:00,57.1,85,90,54.7,0.0,0,10,55.46,74.1,64.6,53.56999999999999,0.0,0.0,8.5
2009-05-01 05:00:00,57.7,86,91,55.4,0.0,0,10,54.589999999999996,76.3,62.7,52.519999999999996,0.0,0.0,8.2
2009-05-01 06:00:00,57.8,93,97,56.0,0.0,0,9,54.15,81.9,55.9,52.330000000000005,0.0,0.0,7.5
2009-05-01 07:00:00,58.4,95,98,56.7,0.03,0,9,54.64,81.3,60.0,52.58,0.006,0.0,7.9
2009-05-01 08:00:00,59.6,95,99,58.1,0.01,0,9,54.7,81.5,63.0,52.57000000000001,0.004,0.0,8.2
2009-05-01 09:00:00,61.1,94,97,59.5,0.0,0,12,54.30999999999999,81.9,63.2,52.11999999999999,0.003,0.0,8.4
2009-05-01 10:00:00,62.5,93,95,60.9,0.0,0,13,54.86,81.5,63.2,52.81,0.003,0.0,8.8
2009-05-01 11:00:00,64.8,89,92,63.6,0.0,10,15,57.15,77.5,63.3,55.44,0.001,14.6,9.1
2009-05-01 12:00:00,65.7,85,78,64.8,0.0,113,15,60.15,72.1,64.9,58.79,0.001,115.1,9.4
2009-05-01 13:00:00,65.7,86,88,65.0,0.01,251,14,62.95000000000001,67.0,61.0,62.260000000000005,0.002,264.4,9.8
2009-05-01 14:00:00,67.7,81,91,67.4,0.0,125,15,65.16,63.1,58.7,65.41999999999999,0.004,416.7,10.2
2009-05-01 15:00:00,69.7,76,91,69.7,0.0,226,16,67.2,59.2,57.8,67.39000000000001,0.002,529.6,10.3
2009-05-01 16:00:00,69.1,78,92,69.0,0.03,292,16,68.72,56.3,57.3,69.35,0.003,600.9,10.0
2009-05-01 17:00:00,66.4,87,94,65.6,0.08,233,15,69.60000000000001,55.5,56.9,70.06000000000002,0.008,643.8,9.7
2009-05-01 18:00:00,65.9,92,100,65.5,0.08,103,12,70.16,57.0,52.6,70.6,0.008,632.6,8.3
2009-05-01 19:00:00,66.1,90,100,65.7,0.06,63,12,69.98999999999998,57.8,50.3,70.46000000000001,0.009,578.4,9.1
2009-05-01 20:00:00,68.8,84,96,68.8,0.0,104,12,69.69,59.3,49.1,70.32000000000001,0.0,511.8,9.8
2009-05-01 21:00:00,70.9,80,85,75.9,0.0,241,10,68.49999999999999,63.2,48.1,69.93999999999998,0.0,412.7,9.0
2009-05-01 22:00:00,70.2,82,72,75.7,0.0,203,8,65.81,69.6,48.3,66.86,0.0,273.7,8.3
2009-05-01 23:00:00,67.5,85,62,67.5,0.0,100,8,62.33,73.0,48.8,61.510000000000005,0.0,129.3,8.3
2009-05-02 00:00:00,69.0,84,100,69.0,0.0,0,9,61.86,75.6,65.8,61.13000000000001,0.0,0.0,8.0
2009-05-02 01:00:00,67.9,82,100,67.9,0.0,0,10,60.64000000000001,77.8,66.0,59.69,0.001,0.0,8.5
2009-05-02 02:00:00,66.7,81,100,66.7,0.0,0,10,59.54999999999999,80.0,66.1,58.620000000000005,0.001,0.0,8.2
2009-05-02 03:00:00,65.9,81,100,65.8,0.0,0,9,58.95000000000001,80.7,64.7,58.02,0.003,0.0,8.0
2009-05-02 04:00:00,65.0,82,98,64.8,0.0,0,9,58.290000000000006,81.2,62.8,57.339999999999996,0.003,0.0,7.9
2009-05-02 05:00:00,63.9,86,97,63.5,0.01,0,9,58.010000000000005,80.6,61.7,57.080000000000005,0.002,0.0,8.1
2009-05-02 06:00:00,64.1,92,96,63.8,0.01,0,8,57.13000000000001,86.5,63.0,56.510000000000005,0.002,0.0,6.9
2009-05-02 07:00:00,64.5,92,96,64.3,0.06,0,8,57.21,85.5,65.4,56.510000000000005,0.008,0.0,7.0
2009-05-02 08:00:00,64.3,94,97,64.3,0.02,0,7,57.43000000000001,84.4,68.1,56.67999999999999,0.003,0.0,7.3
2009-05-02 09:00:00,63.5,95,96,63.5,0.01,0,6,57.64,83.8,69.7,56.79999999999999,0.001,0.0,7.4
2009-05-02 10:00:00,63.3,95,97,63.3,0.01,0,6,58.510000000000005,83.4,70.3,57.71999999999999,0.001,0.0,7.7
2009-05-02 11:00:00,63.1,93,97,62.9,0.02,14,7,60.41000000000001,81.1,70.6,59.67999999999999,0.002,15.6,8.3
2009-05-02 12:00:00,62.2,92,99,61.6,0.02,72,8,62.00999999999999,79.5,73.4,61.55,0.002,108.7,8.0
2009-05-02 13:00:00,61.2,91,100,60.0,0.04,83,9,64.14,76.5,73.1,63.81,0.009,232.3,8.3
2009-05-02 14:00:00,60.7,89,100,59.6,0.01,130,9,66.30999999999999,72.5,72.9,67.28,0.003,346.2,8.7
2009-05-02 15:00:00,64.3,80,99,64.3,0.0,195,7,68.85999999999999,67.1,74.3,70.75,0.001,452.8,8.5
2009-05-02 16:00:00,67.7,69,96,67.7,0.0,535,6,71.41,61.9,73.5,73.67,0.0,569.2,8.3
2009-05-02 17:00:00,70.0,65,95,70.0,0.0,563,5,73.3,58.6,72.8,74.95,0.001,623.3,8.4
2009-05-02 18:00:00,70.8,63,96,76.1,0.0,559,1,74.07000000000001,58.1,71.5,76.09,0.001,630.1,7.2
2009-05-02 19:00:00,70.5,64,96,76.0,0.0,510,2,74.01,58.8,70.1,76.16,0.02,589.3,7.5
2009-05-02 20:00:00,68.7,68,97,68.7,0.0,422,2,72.94,62.1,70.0,74.71,0.011,513.1,7.9
2009-05-02 21:00:00,67.0,73,97,67.0,0.0,316,2,71.13,67.2,70.2,72.75,0.012,385.9,8.0
2009-05-02 22:00:00,65.6,79,98,65.6,0.0,175,2,68.21,72.9,69.8,70.17,0.009,247.1,8.2
2009-05-02 23:00:00,62.9,79,98,62.9,0.0,87,2,64.83,74.3,69.2,65.14999999999999,0.013000000000000001,114.5,8.7
2009-05-03 00:00:00,61.2,81,99,61.2,0.0,0,3,63.56999999999999,76.2,77.9,64.24000000000001,0.013000000000000001,0.0,8.1
2009-05-03 01:00:00,60.9,83,100,60.9,0.01,0,3,62.40999999999999,76.2,71.2,62.46,0.029000000000000005,0.0,8.2
2009-05-03 02:00:00,60.2,86,100,60.2,0.0,0,2,60.9,77.5,68.1,60.69,0.006,0.0,8.1
2009-05-03 03:00:00,59.6,88,100,59.6,0.0,0,2,59.480000000000004,79.0,65.1,58.45,0.006,0.0,8.1
2009-05-03 04:00:00,59.1,90,100,59.1,0.0,0,1,58.06,80.4,63.2,56.81,0.009,0.0,7.8
2009-05-03 05:00:00,58.9,91,100,58.9,0.01,0,1,56.980000000000004,81.5,62.1,55.60999999999999,0.009,0.0,7.7
2009-05-03 06:00:00,58.8,93,100,58.8,0.01,0,1,56.58,85.4,65.2,55.61,0.009,0.0,6.5
2009-05-03 07:00:00,58.4,94,100,58.4,0.03,0,2,56.27,86.1,69.4,55.05999999999999,0.013000000000000001,0.0,7.3
2009-05-03 08:00:00,57.9,95,100,57.9,0.02,0,2,55.67999999999999,87.2,70.3,54.36999999999999,0.008,0.0,7.4
2009-05-03 09:00:00,57.5,95,100,57.4,0.01,0,5,55.10999999999999,88.1,70.8,53.720000000000006,0.011,0.0,7.9
2009-05-03 10:00:00,57.2,95,100,56.5,0.01,0,6,55.480000000000004,87.0,70.9,54.07000000000001,0.014000000000000002,0.0,8.3
2009-05-03 11:00:00,56.9,96,100,56.0,0.02,3,6,56.93000000000001,83.5,71.3,55.68000000000001,0.013000000000000001,13.9,8.8
2009-05-03 12:00:00,57.9,96,100,57.9,0.02,14,3,58.739999999999995,80.5,76.0,57.910000000000004,0.013000000000000001,94.9,7.7
2009-05-03 13:00:00,57.5,96,100,56.5,0.12,23,6,60.370000000000005,75.8,75.9,60.120000000000005,0.019,198.5,8.6
2009-05-03 14:00:00,56.8,96,100,54.9,0.11,27,8,62.33,71.2,74.8,61.989999999999995,0.012,299.9,8.9
2009-05-03 15:00:00,56.4,95,100,54.1,0.06,26,9,64.44,67.2,72.8,64.39,0.006,402.7,9.4
2009-05-03 16:00:00,56.2,95,100,53.9,0.04,42,9,66.10999999999999,64.1,71.3,66.78999999999999,0.005,481.6,9.6
2009-05-03 17:00:00,56.1,95,100,53.8,0.04,65,9,67.25,62.2,70.5,67.63000000000001,0.005,540.3,9.5
2009-05-03 18:00:00,56.4,95,100,54.7,0.04,73,8,67.50000000000001,62.3,75.1,68.07,0.005,551.2,8.4
2009-05-03 19:00:00,55.8,95,100,53.3,0.05,76,9,67.54,62.4,75.7,67.98,0.009,506.5,8.5
2009-05-03 20:00:00,55.5,95,100,52.9,0.01,52,9,67.17999999999998,63.6,76.1,67.68999999999998,0.004,417.0,8.5
2009-05-03 21:00:00,55.7,94,100,53.6,0.01,58,8,66.08,67.1,76.2,66.82,0.003,321.7,7.5
2009-05-03 22:00:00,55.4,95,100,53.6,0.0,67,7,63.88000000000001,73.2,76.2,64.55,0.002,208.7,6.9
2009-05-03 23:00:00,54.8,96,100,53.1,0.01,48,7,60.92999999999999,74.4,76.6,61.31,0.002,99.9,6.8
2009-05-04 00:00:00,54.7,97,100,54.0,0.01,0,5,59.89999999999999,76.6,80.3,60.910000000000004,0.002,0.1,5.4
2009-05-04 01:00:00,54.3,97,100,52.9,0.05,0,6,59.3,76.7,81.2,59.160000000000004,0.005,0.0,5.5
2009-05-04 02:00:00,54.0,97,100,52.5,0.09,0,6,58.23,77.8,79.4,57.96,0.009,0.0,5.9
2009-05-04 03:00:00,53.7,97,100,52.0,0.08,0,6,57.089999999999996,78.6,78.7,56.65,0.008,0.0,6.4
2009-05-04 04:00:00,53.4,97,100,51.5,0.09,0,7,55.82000000000001,79.6,77.5,54.5,0.009,0.0,6.8
2009-05-04 05:00:00,53.1,97,100,50.9,0.08,0,7,54.67,80.4,76.7,53.07000000000001,0.009,0.0,6.8
2009-05-04 06:00:00,53.3,97,100,52.2,0.08,0,5,54.89,82.7,69.6,53.28000000000001,0.009,0.0,6.8
2009-05-04 07:00:00,53.3,97,100,51.5,0.2,0,6,54.0,82.8,67.4,52.06999999999999,0.022,0.0,7.0
2009-05-04 08:00:00,53.2,97,100,50.4,0.03,0,9,53.52,82.8,66.6,51.3,0.01,0.0,7.4
2009-05-04 09:00:00,53.0,97,100,49.6,0.01,0,10,52.83,83.3,67.2,50.36000000000001,0.015000000000000003,0.0,7.8
2009-05-04 10:00:00,52.8,97,100,48.9,0.01,0,12,52.779999999999994,83.1,67.3,50.18999999999999,0.013000000000000001,0.0,8.3
2009-05-04 11:00:00,52.6,97,100,48.6,0.02,2,13,54.18000000000001,79.6,66.6,51.61,0.007000000000000001,15.1,9.1
2009-05-04 12:00:00,52.3,97,100,48.7,0.02,11,10,56.79,74.7,59.3,55.129999999999995,0.007000000000000001,108.4,7.9
2009-05-04 13:00:00,52.0,97,100,48.4,0.1,19,10,58.720000000000006,69.9,57.6,57.53000000000001,0.023,230.3,8.2
2009-05-04 14:00:00,52.2,97,100,48.6,0.02,22,10,60.40000000000001,66.3,57.9,59.470000000000006,0.01,358.3,7.9
2009-05-04 15:00:00,52.7,97,100,49.4,0.03,40,10,62.89,62.3,57.4,62.039999999999985,0.005,465.7,7.1
2009-05-04 16:00:00,53.2,97,100,50.2,0.03,48,9,65.11999999999999,58.3,55.3,64.5,0.003,580.8,6.8
2009-05-04 17:00:00,53.7,97,100,50.8,0.03,53,9,66.42,55.6,53.0,65.96000000000001,0.003,666.1,7.0
2009-05-04 18:00:00,54.3,97,100,51.4,0.03,58,10,67.5,53.3,35.7,67.13000000000001,0.003,681.5,7.0
2009-05-04 19:00:00,53.8,96,100,50.6,0.04,66,10,67.53999999999999,52.9,39.1,67.06000000000002,0.004,646.7,6.9
2009-05-04 20:00:00,53.2,96,100,50.1,0.01,60,9,66.78999999999999,55.1,40.1,66.33000000000001,0.001,604.4,6.8
2009-05-04 21:00:00,53.0,96,100,50.2,0.01,53,8,65.26,60.3,40.7,64.99,0.002,427.6,6.6
2009-05-04 22:00:00,52.5,96,100,50.1,0.0,45,7,62.239999999999995,68.4,41.1,62.36,0.001,276.7,6.2
2009-05-04 23:00:00,52.1,97,100,49.5,0.0,29,7,58.040000000000006,72.1,41.6,56.94000000000001,0.003,131.0,6.6
2009-05-05 00:00:00,53.0,97,100,50.4,0.0,1,8,57.160000000000004,74.4,41.7,55.90999999999999,0.003,1.0,7.0
2009-05-05 01:00:00,52.7,96,100,49.8,0.01,0,8,55.75999999999999,76.6,41.0,53.82000000000001,0.004,0.0,6.8
2009-05-05 02:00:00,52.3,96,100,50.0,0.0,0,7,54.730000000000004,77.8,41.0,52.83,0.0,0.0,6.2
2009-05-05 03:00:00,52.0,96,100,50.0,0.0,0,6,53.73,78.9,41.6,51.830000000000005,0.0,0.0,5.7
2009-05-05 04:00:00,51.7,96,100,50.0,0.0,0,6,52.7,80.2,42.1,50.76,0.0,0.0,5.8
2009-05-05 05:00:00,51.3,96,100,49.4,0.0,0,6,51.94,81.0,42.0,49.85,0.0,0.0,5.6
2009-05-05 06:00:00,51.7,97,100,49.7,0.0,0,6,51.85,84.3,40.5,49.89,0.0,0.0,5.5
2009-05-05 07:00:00,51.4,96,100,49.0,0.0,0,7,51.260000000000005,84.0,42.2,49.25,0.0,0.0,6.0
2009-05-05 08:00:00,51.0,96,100,48.8,0.0,0,6,50.91,83.6,42.7,48.86,0.0,0.0,5.8
2009-05-05 09:00:00,50.9,97,100,48.9,0.0,0,6,50.67,84.3,42.6,48.43,0.0,0.0,5.9
2009-05-05 10:00:00,51.1,96,99,49.3,0.0,0,6,52.1,83.0,43.0,49.989999999999995,0.0,0.0,6.1
2009-05-05 11:00:00,52.0,95,99,50.7,0.0,8,5,54.92,78.1,43.8,53.08,0.0,21.0,6.2
2009-05-05 12:00:00,53.3,93,100,52.6,0.0,48,5,58.96,73.5,55.9,58.81,0.0,141.2,5.5
2009-05-05 13:00:00,54.5,90,100,54.4,0.0,99,3,61.75,66.5,57.8,61.779999999999994,0.0,292.5,6.2
2009-05-05 14:00:00,56.3,86,100,56.3,0.0,183,2,64.03999999999999,61.0,57.4,63.84000000000001,0.0,422.4,6.6
2009-05-05 15:00:00,57.6,83,100,57.6,0.0,281,3,65.78999999999999,57.9,57.3,65.46000000000001,0.0,534.7,7.0
2009-05-05 16:00:00,59.0,79,100,59.0,0.0,345,3,66.86,57.0,57.2,66.56,0.004,632.3,7.1
2009-05-05 17:00:00,60.6,76,99,60.6,0.0,396,3,67.45,57.3,58.0,67.26,0.008,687.3,7.4
2009-05-05 18:00:00,61.7,73,99,61.7,0.0,475,3,67.72,59.3,64.4,68.42999999999998,0.008,667.2,6.6
2009-05-05 19:00:00,61.2,76,99,61.2,0.0,498,5,67.18,61.8,64.1,67.28,0.030000000000000006,618.0,7.0
2009-05-05 20:00:00,60.0,82,99,59.5,0.01,417,6,65.8,65.6,66.0,65.9,0.015,508.5,7.1
2009-05-05 21:00:00,59.2,85,99,58.6,0.0,238,6,64.17999999999999,71.3,67.3,64.68,0.009,351.2,6.4
2009-05-05 22:00:00,57.6,91,100,57.1,0.01,150,5,61.870000000000005,76.8,67.5,61.589999999999996,0.007000000000000001,221.7,6.4
2009-05-05 23:00:00,56.4,95,100,55.9,0.01,49,5,58.64,81.0,66.7,58.290000000000006,0.005,108.1,6.1
2009-05-06 00:00:00,54.2,96,99,54.2,0.01,0,2,57.660000000000004,84.1,55.3,56.84999999999999,0.005,2.6,5.6
2009-05-06 01:00:00,53.8,96,99,53.5,0.03,0,3,56.5,85.3,55.7,55.48,0.004,0.0,5.7
2009-05-06 02:00:00,53.5,96,99,53.2,0.0,0,3,55.75,86.3,56.3,54.36999999999999,0.0,0.0,6.3
2009-05-06 03:00:00,53.2,97,98,53.2,0.01,0,2,54.96999999999999,86.6,56.4,53.339999999999996,0.002,0.0,6.5
2009-05-06 04:00:00,53.0,97,98,53.0,0.0,0,1,54.13000000000001,86.2,56.2,52.32000000000001,0.001,0.0,6.6
2009-05-06 05:00:00,52.3,97,98,52.3,0.0,0,2,53.3,85.3,56.0,51.42999999999999,0.0,0.0,6.6
2009-05-06 06:00:00,51.3,98,71,51.3,0.0,0,1,53.910000000000004,86.1,55.8,52.31000000000002,0.0,0.0,6.7
2009-05-06 07:00:00,49.2,98,67,49.2,0.0,0,2,53.31,84.3,53.3,51.539999999999985,0.0,0.0,7.0
2009-05-06 08:00:00,47.3,99,67,47.3,0.0,0,2,52.57000000000001,83.2,54.2,50.68000000000001,0.0,0.0,7.3
2009-05-06 09:00:00,48.1,98,66,47.7,0.0,0,3,52.040000000000006,82.5,53.2,49.87,0.0,0.0,7.5
2009-05-06 10:00:00,52.3,98,66,51.7,0.0,0,3,52.79,82.0,51.7,50.559999999999995,0.0,0.0,7.8
2009-05-06 11:00:00,55.1,95,66,54.6,0.0,25,5,54.77,79.1,51.0,52.839999999999996,0.001,20.4,8.2
2009-05-06 12:00:00,58.2,92,66,58.0,0.0,168,5,58.10999999999999,75.1,49.5,56.96999999999999,0.001,135.1,7.9
2009-05-06 13:00:00,59.5,89,78,59.5,0.0,322,5,60.65999999999999,68.7,51.0,59.45,0.002,280.8,8.2
2009-05-06 14:00:00,61.0,86,82,61.0,0.0,332,3,63.169999999999995,62.5,50.8,62.919999999999995,0.0,411.7,8.6
2009-05-06 15:00:00,63.7,81,85,63.7,0.0,361,2,65.42999999999999,58.1,49.3,64.85,0.0,539.4,9.2
2009-05-06 16:00:00,64.9,78,88,64.9,0.0,479,3,66.97,55.2,47.8,66.78999999999999,0.0,657.3,9.9
2009-05-06 17:00:00,67.7,74,90,67.7,0.0,505,6,68.02000000000001,53.8,47.0,67.78,0.0,718.5,10.4
2009-05-06 18:00:00,67.2,72,97,67.2,0.0,602,7,68.41999999999999,53.9,52.5,68.14,0.0,726.8,9.6
2009-05-06 19:00:00,67.6,73,98,67.6,0.0,539,9,67.66,55.8,52.8,67.49,0.0,661.5,10.3
2009-05-06 20:00:00,67.0,77,97,67.0,0.0,425,10,66.9,57.7,52.5,67.0,0.0,509.1,10.3
2009-05-06 21:00:00,65.0,83,97,64.6,0.0,320,10,65.43999999999998,62.7,52.5,66.11999999999999,0.001,399.3,9.6
2009-05-06 22:00:00,63.6,88,97,62.7,0.0,185,10,62.95000000000001,69.1,52.0,62.6,0.002,263.5,8.1
2009-05-06 23:00:00,63.1,92,98,61.9,0.0,60,12,59.3,72.0,52.4,58.06,0.001,126.0,8.2
2009-05-07 00:00:00,58.8,94,97,57.2,0.0,3,9,58.35000000000001,73.3,51.5,57.080000000000005,0.001,4.6,7.7
2009-05-07 01:00:00,58.4,98,96,56.2,0.05,0,12,57.52,73.2,49.3,55.83,0.005,0.0,8.4
2009-05-07 02:00:00,59.3,99,98,56.7,0.04,0,14,57.02,73.2,49.5,54.919999999999995,0.004,0.0,9.7
2009-05-07 03:00:00,62.0,98,97,60.1,0.04,0,15,56.339999999999996,74.3,50.7,54.14,0.004,0.0,9.6
2009-05-07 04:00:00,64.6,98,98,63.3,0.08,0,15,55.56,75.9,51.8,53.260000000000005,0.008,0.0,9.4
2009-05-07 05:00:00,66.3,97,98,65.5,0.11,0,15,54.69000000000001,77.7,52.5,52.35000000000001,0.011,0.0,9.2
2009-05-07 06:00:00,66.3,97,100,65.8,0.11,0,14,54.39,82.1,57.5,52.5,0.011,0.0,7.9
2009-05-07 07:00:00,65.4,96,100,64.7,0.12,0,13,53.42999999999999,83.4,57.9,51.370000000000005,0.012,0.0,7.6
2009-05-07 08:00:00,64.0,95,100,63.3,0.01,0,10,52.830000000000005,84.3,55.3,50.519999999999996,0.001,0.0,7.6
2009-05-07 09:00:00,63.2,96,99,62.7,0.0,0,9,52.31999999999999,85.3,53.3,49.89999999999999,0.004,0.0,7.6
2009-05-07 10:00:00,63.0,96,100,62.6,0.0,0,8,53.470000000000006,83.9,52.0,51.220000000000006,0.01,0.0,7.7
2009-05-07 11:00:00,63.7,96,100,63.5,0.0,9,8,56.29,78.2,51.8,54.36,0.011,22.6,7.8
2009-05-07 12:00:00,64.9,94,100,64.6,0.0,48,9,59.80999999999999,72.4,54.4,58.92999999999999,0.011,138.5,7.4
2009-05-07 13:00:00,67.4,91,100,67.4,0.01,138,10,62.75,66.3,52.6,62.410000000000004,0.012,283.6,7.7
2009-05-07 14:00:00,69.9,85,98,69.9,0.0,347,10,64.96,61.9,53.0,64.60999999999999,0.001,440.0,7.8
2009-05-07 15:00:00,71.4,83,93,76.0,0.02,483,9,66.97,58.9,53.0,67.44,0.004,572.8,7.8
2009-05-07 16:00:00,72.3,85,80,76.5,0.07,549,9,68.61,56.4,52.2,69.06,0.01,666.1,7.9
2009-05-07 17:00:00,72.7,85,72,76.8,0.07,597,10,70.13000000000001,54.5,52.5,71.04,0.011000000000000001,730.7,8.7
2009-05-07 18:00:00,71.7,84,41,76.1,0.07,639,8,70.85,54.1,65.6,71.94000000000001,0.011000000000000001,731.9,7.8
2009-05-07 19:00:00,71.5,85,23,76.0,0.07,612,10,70.53,55.3,63.6,71.65,0.019,650.8,8.8
2009-05-07 20:00:00,71.5,84,17,76.1,0.02,629,9,69.42999999999999,59.2,63.7,70.71,0.008,498.0,8.9
2009-05-07 21:00:00,71.6,82,14,76.1,0.0,528,6,67.13,65.9,64.4,67.95,0.011,372.0,8.5
2009-05-07 22:00:00,70.1,86,12,75.6,0.0,358,5,64.42,71.1,65.7,65.73,0.012,215.5,9.3
2009-05-07 23:00:00,64.4,91,18,64.4,0.0,172,5,61.610000000000014,72.9,67.7,61.110000000000014,0.005,100.3,9.7
2009-05-08 00:00:00,61.7,93,95,61.7,0.0,8,3,60.85,75.1,89.8,60.39,0.005,5.8,8.3
2009-05-08 01:00:00,62.0,91,97,62.0,0.0,0,5,59.870000000000005,76.3,86.3,59.2,0.011000000000000001,0.0,8.5
2009-05-08 02:00:00,62.4,89,97,62.3,0.0,0,7,59.0,78.0,84.2,58.35,0.007000000000000001,0.0,8.7
2009-05-08 03:00:00,61.5,89,97,61.3,0.0,0,6,58.19000000000001,79.5,82.3,57.470000000000006,0.008,0.0,8.8
2009-05-08 04:00:00,60.4,89,95,59.8,0.0,0,7,57.379999999999995,80.5,79.2,56.519999999999996,0.009000000000000001,0.0,9.0
2009-05-08 05:00:00,58.9,90,88,58.1,0.0,0,7,56.67999999999999,81.2,76.5,55.65,0.007000000000000001,0.0,9.5
2009-05-08 06:00:00,58.8,91,11,58.0,0.0,0,7,57.05999999999999,82.8,68.1,55.64000000000001,0.007000000000000001,0.0,8.9
2009-05-08 07:00:00,57.8,92,7,57.0,0.0,0,6,56.75,81.8,67.9,55.61,0.007000000000000001,0.0,9.3
2009-05-08 08:00:00,56.1,95,5,55.6,0.0,0,5,55.81,82.8,67.7,54.370000000000005,0.004,0.0,9.3
2009-05-08 09:00:00,54.3,94,7,54.2,0.0,0,3,55.489999999999995,82.5,68.6,53.9,0.004,0.0,9.2
2009-05-08 10:00:00,58.0,90,14,58.0,0.0,0,3,56.44000000000001,81.7,68.5,54.839999999999996,0.004,0.0,9.4
2009-05-08 11:00:00,61.8,85,25,61.8,0.0,30,5,58.06,79.5,68.6,56.620000000000005,0.003,20.2,10.2
2009-05-08 12:00:00,66.2,82,96,66.2,0.0,171,3,60.54,78.4,72.9,59.75,0.003,114.4,9.3
2009-05-08 13:00:00,69.8,74,96,69.8,0.0,336,6,62.1,75.0,73.6,61.080000000000005,0.008,214.1,10.2
2009-05-08 14:00:00,73.1,63,90,76.8,0.0,406,6,64.53999999999999,68.3,70.7,65.19000000000001,0.001,315.4,10.6
2009-05-08 15:00:00,75.0,59,82,77.7,0.0,496,6,66.60999999999999,63.2,67.8,67.53,0.002,476.5,10.8
2009-05-08 16:00:00,76.5,56,71,78.6,0.0,586,6,68.03,60.4,63.7,68.75,0.001,571.5,10.8
2009-05-08 17:00:00,77.6,54,65,79.3,0.0,651,7,68.76,58.9,62.0,69.52000000000001,0.002,626.9,10.9
2009-05-08 18:00:00,77.0,57,96,79.0,0.0,684,9,69.17999999999999,59.4,55.5,70.50999999999999,0.002,641.5,9.8
2009-05-08 19:00:00,74.7,67,98,77.8,0.0,647,7,68.52000000000001,61.6,54.9,70.24,0.014000000000000002,584.3,9.7
2009-05-08 20:00:00,70.7,79,99,75.9,0.01,405,6,67.38000000000001,64.8,56.6,69.03999999999999,0.01,529.8,9.1
2009-05-08 21:00:00,68.3,81,99,68.3,0.0,146,7,65.82000000000001,68.7,56.2,65.88000000000001,0.006,390.1,8.7
2009-05-08 22:00:00,67.4,83,99,67.4,0.0,36,8,63.720000000000006,73.9,55.3,63.080000000000005,0.005,246.7,8.1
2009-05-08 23:00:00,67.4,83,99,67.4,0.0,18,10,60.19,77.9,54.7,59.19000000000001,0.004,121.1,8.2
2009-05-09 00:00:00,67.1,87,99,67.1,0.0,7,7,59.669999999999995,79.3,51.5,58.80999999999999,0.004,8.3,7.0
2009-05-09 01:00:00,66.3,89,99,66.3,0.0,0,8,58.620000000000005,80.4,51.0,57.55000000000001,0.009000000000000001,0.0,7.6
2009-05-09 02:00:00,66.4,88,99,66.4,0.0,0,8,57.70000000000001,81.8,49.9,56.489999999999995,0.019999999999999997,0.0,7.0
2009-05-09 03:00:00,66.4,86,99,66.4,0.0,0,8,56.980000000000004,82.5,49.4,55.739999999999995,0.021,0.0,6.8
2009-05-09 04:00:00,66.6,84,99,66.6,0.0,0,9,56.239999999999995,83.1,49.1,54.92999999999999,0.022000000000000002,0.0,7.0
2009-05-09 05:00:00,67.1,83,99,67.1,0.0,0,10,55.629999999999995,84.1,49.1,54.25,0.02,0.0,6.8
2009-05-09 06:00:00,66.4,90,100,66.4,0.0,0,8,55.83,87.2,58.9,54.75999999999999,0.02,0.0,6.5
2009-05-09 07:00:00,65.9,93,100,65.9,0.02,0,9,55.69,87.3,60.0,54.40999999999999,0.052000000000000005,0.0,6.7
2009-05-09 08:00:00,65.2,94,99,64.9,0.0,0,10,55.29,87.6,60.6,53.89000000000001,0.021,0.0,6.5
2009-05-09 09:00:00,64.8,95,96,64.3,0.0,0,10,55.0,87.8,61.0,53.54,0.009999999999999998,0.0,6.2
2009-05-09 10:00:00,65.1,94,93,64.6,0.0,0,12,55.92,86.9,60.7,54.519999999999996,0.005,0.0,6.3
2009-05-09 11:00:00,67.1,91,88,67.0,0.0,29,12,57.78000000000001,83.8,61.0,56.52,0.004,21.8,6.5
2009-05-09 12:00:00,70.9,87,51,75.8,0.0,176,10,60.46,78.8,61.7,60.089999999999996,0.004,127.3,6.4
2009-05-09 13:00:00,74.6,77,57,78.0,0.0,319,12,63.07000000000001,72.5,60.9,62.84000000000001,0.009,263.2,7.5
2009-05-09 14:00:00,77.7,69,47,80.6,0.0,548,13,65.69999999999999,66.7,55.6,66.38,0.003,428.5,8.2
2009-05-09 15:00:00,80.0,64,58,82.8,0.0,658,13,68.3,61.7,52.4,69.17,0.001,573.0,8.8
2009-05-09 16:00:00,81.7,60,66,84.6,0.0,789,13,70.17,58.1,48.5,71.63,0.002,682.2,8.7
2009-05-09 17:00:00,82.9,59,72,85.9,0.0,771,13,71.37,56.4,46.7,72.47999999999999,0.004,737.3,8.7
