Date,Temp,H_Pcnt,C_Pcnt,Temp_Feels,Precip,Radiation,Wind,Temp_avg,H_Pcnt_avg,C_Pcnt_avg,Temp_Feels_avg,Precip_avg,Radiation_avg,Wind_avg
2009-01-01 00:00:00,26.9,51.0,67.0,13.0,0.0,0.0,21.0,38.23,82.0,54.6,33.18,0.003,0.0,8.1
2009-01-01 01:00:00,25.2,54.0,35.0,11.2,0.0,0.0,20.0,38.26,82.6,51.8,32.7,0.007,0.0,8.7
2009-01-01 02:00:00,24.4,55.0,24.0,10.0,0.0,0.0,20.0,38.29,82.9,52.9,32.52,0.006,0.0,9.1
2009-01-01 03:00:00,23.8,55.0,18.0,9.4,0.0,0.0,20.0,38.34,83.1,54.9,32.67,0.007,0.0,9.2
2009-01-01 04:00:00,23.4,55.0,15.0,9.1,0.0,0.0,20.0,38.28,83.3,54.3,32.52,0.008,0.0,9.2
2009-01-01 05:00:00,23.3,55.0,14.0,9.1,0.0,0.0,18.0,38.2727,82.4545,49.0,32.4727,0.0045,0.0,9.1818
2009-01-01 06:00:00,25.0,55.0,39.0,12.1,0.0,0.0,16.0,38.9,85.5,57.1,33.57,0.005,0.0,8.3
2009-01-01 07:00:00,25.0,55.0,53.0,11.4,0.0,0.0,18.0,39.08,85.2,62.8,33.47,0.009,0.0,9.0
2009-01-01 08:00:00,24.6,55.0,61.0,10.8,0.0,0.0,18.0,39.31,85.1,65.4,33.76,0.009,0.0,9.0
2009-01-01 09:00:00,24.3,56.0,66.0,10.7,0.0,0.0,18.0,39.19,85.6,66.4,33.61,0.012,0.0,9.3
2009-01-01 10:00:00,24.0,56.0,69.0,10.5,0.0,0.0,17.0,38.93,86.2,65.6,32.92,0.012,0.0,9.4
2009-01-01 11:00:00,23.1,58.0,66.0,10.2,0.0,0.0,15.0,38.74,86.9,64.8,32.6,0.009,0.0,9.3
2009-01-01 12:00:00,23.4,55.0,4.0,13.2,0.0,0.0,10.0,38.84,87.9,53.6,34.08,0.009,0.0,7.0
2009-01-01 13:00:00,25.0,51.0,3.0,13.2,0.0,6.0,14.0,41.44,83.5,53.5,36.55,0.011,4.5,8.0
2009-01-01 14:00:00,26.4,47.0,2.0,15.0,0.0,112.0,14.0,44.0,78.0,56.0,39.08,0.005,78.4,9.5
2009-01-01 15:00:00,28.1,43.0,2.0,17.8,0.0,268.0,13.0,46.07,72.3,55.9,41.25,0.007,188.1,10.4
2009-01-01 16:00:00,29.5,41.0,1.0,20.4,0.0,394.0,10.0,47.12,69.3,55.4,42.47,0.007,266.0,10.8
2009-01-01 17:00:00,31.1,38.0,1.0,23.6,0.0,470.0,8.0,47.66,67.5,55.5,43.23,0.004,302.9,10.7
2009-01-01 18:00:00,33.3,35.0,0.0,28.6,0.0,461.0,5.0,49.16,66.9,55.5,46.04,0.004,299.9,8.2
2009-01-01 19:00:00,33.2,35.0,4.0,31.3,0.0,390.0,2.0,48.3,69.6,56.7,45.45,0.001,255.8,7.6
2009-01-01 20:00:00,31.8,37.0,6.0,31.1,0.0,279.0,2.0,46.32,74.5,57.3,43.46,0.001,177.2,7.3
2009-01-01 21:00:00,24.9,48.0,7.0,21.1,0.0,132.0,3.0,42.68,79.6,57.9,38.66,0.002,85.9,8.3
2009-01-01 22:00:00,25.6,47.0,5.0,19.9,0.0,0.0,5.0,41.83,80.2,58.2,36.94,0.003,0.0,9.4
2009-01-01 23:00:00,25.8,46.0,5.0,19.3,0.0,0.0,6.0,41.07,80.2,58.3,35.54,0.002,0.0,10.0
2009-01-02 00:00:00,25.8,47.0,0.0,18.3,0.0,0.0,7.0,41.52,79.9,54.5,36.28,0.002,0.0,9.2
2009-01-02 01:00:00,25.6,47.0,0.0,17.4,0.0,0.0,7.0,41.03,79.3,56.7,34.88,0.003,0.0,11.0
2009-01-02 02:00:00,25.5,47.0,0.0,16.8,0.0,0.0,8.0,39.9,78.6,53.3,32.95,0.0,0.0,12.5
2009-01-02 03:00:00,25.6,47.0,1.0,16.1,0.0,0.0,9.0,38.98,78.3,50.9,31.61,0.0,0.0,12.3
2009-01-02 04:00:00,25.6,46.0,2.0,15.5,0.0,0.0,10.0,38.04,78.1,49.1,30.29,0.0,0.0,12.4
2009-01-02 05:00:00,26.1,45.0,6.0,15.5,0.0,0.0,12.0,37.33,77.7,48.7,29.37,0.0,0.0,12.4
2009-01-02 06:00:00,26.8,50.0,56.0,16.6,0.0,0.0,12.0,37.5,78.2,53.8,30.07,0.0,0.0,11.1
2009-01-02 07:00:00,28.0,46.0,72.0,17.2,0.0,0.0,13.0,37.0,77.3,56.1,28.95,0.001,0.0,12.5
2009-01-02 08:00:00,28.1,45.0,74.0,16.9,0.0,0.0,14.0,36.31,76.7,56.8,27.94,0.002,0.0,12.8
2009-01-02 09:00:00,28.9,44.0,78.0,17.6,0.0,0.0,15.0,35.94,76.0,58.5,27.5,0.003,0.0,12.6
2009-01-02 10:00:00,29.6,44.0,81.0,18.1,0.0,0.0,16.0,35.43,75.5,59.4,26.79,0.004,0.0,12.7
2009-01-02 11:00:00,30.1,45.0,83.0,18.6,0.0,0.0,16.0,34.85,75.5,59.5,26.03,0.01,0.0,13.3
2009-01-02 12:00:00,32.3,47.0,96.0,22.3,0.0,0.0,14.0,35.53,74.8,65.1,27.77,0.01,0.0,11.2
2009-01-02 13:00:00,32.0,54.0,97.0,21.3,0.0,3.0,16.0,36.45,72.3,66.5,28.13,0.011,4.0,12.9
2009-01-02 14:00:00,30.6,73.0,98.0,19.3,0.01,28.0,16.0,37.2,71.2,68.6,28.56,0.002,65.0,14.4
2009-01-02 15:00:00,33.3,66.0,98.0,22.9,0.0,38.0,16.0,38.4,68.5,70.2,30.0,0.001,143.2,14.5
2009-01-02 16:00:00,37.1,59.0,97.0,28.0,0.0,111.0,16.0,39.51,66.1,72.2,31.4,0.001,201.5,14.7
2009-01-02 17:00:00,41.5,52.0,93.0,33.8,0.0,254.0,15.0,40.52,64.4,73.1,32.68,0.001,250.8,14.6
2009-01-02 18:00:00,42.0,49.0,51.0,35.0,0.0,248.0,14.0,41.58,63.3,75.4,34.98,0.001,253.9,12.2
2009-01-02 19:00:00,43.8,51.0,29.0,37.5,0.0,217.0,13.0,41.48,64.8,74.5,34.5,0.005,225.2,12.9
2009-01-02 20:00:00,41.7,60.0,22.0,36.0,0.0,208.0,9.0,40.17,69.1,73.1,33.25,0.004,160.7,12.0
2009-01-02 21:00:00,37.2,72.0,20.0,30.2,0.0,116.0,10.0,37.28,74.3,69.6,30.05,0.006,77.7,11.2
2009-01-02 22:00:00,36.4,77.0,21.0,28.9,0.0,0.0,10.0,36.3,76.0,66.6,28.72,0.009,0.0,11.4
2009-01-02 23:00:00,36.1,81.0,22.0,28.3,0.0,0.0,12.0,35.65,76.7,64.3,27.69,0.007,0.0,11.9
2009-01-03 00:00:00,35.8,86.0,22.0,27.7,0.0,0.0,12.0,35.37,76.3,51.4,28.16,0.007,0.0,10.6
2009-01-03 01:00:00,35.9,86.0,33.0,27.4,0.0,0.0,13.0,34.72,76.7,54.6,27.06,0.005,0.0,11.2
2009-01-03 02:00:00,35.8,86.0,34.0,27.4,0.0,0.0,13.0,34.27,77.5,55.9,26.41,0.001,0.0,11.1
2009-01-03 03:00:00,35.1,88.0,35.0,26.9,0.0,0.0,12.0,33.78,78.0,55.1,25.89,0.001,0.0,11.1
2009-01-03 04:00:00,34.3,89.0,34.0,26.1,0.0,0.0,12.0,33.36,78.0,53.6,25.29,0.001,0.0,11.2
2009-01-03 05:00:00,33.3,89.0,28.0,24.9,0.0,0.0,10.0,33.01,77.7,51.7,24.85,0.001,0.0,11.1
2009-01-03 06:00:00,33.7,90.0,0.0,26.5,0.0,0.0,9.0,32.98,76.8,43.4,25.38,0.001,0.0,10.1
2009-01-03 07:00:00,32.8,86.0,1.0,24.5,0.0,0.0,10.0,32.79,76.1,45.6,24.51,0.001,0.0,10.9
2009-01-03 08:00:00,30.6,84.0,0.0,22.4,0.0,0.0,9.0,32.59,75.5,46.1,24.04,0.0,0.0,11.4
2009-01-03 09:00:00,28.7,84.0,0.0,20.9,0.0,0.0,8.0,32.33,75.8,46.9,24.05,0.0,0.0,10.9
2009-01-03 10:00:00,27.3,83.0,0.0,19.8,0.0,0.0,7.0,32.15,75.6,47.5,23.92,0.0,0.0,10.7
2009-01-03 11:00:00,26.5,81.0,3.0,19.2,0.0,0.0,7.0,32.0,75.2,48.3,23.78,0.0,0.0,10.5
2009-01-03 12:00:00,28.1,77.0,20.0,24.3,0.0,0.0,3.0,32.04,73.1,55.3,24.83,0.0,0.0,9.3
2009-01-03 13:00:00,33.3,61.0,11.0,28.5,0.0,6.0,6.0,33.89,67.6,55.8,25.99,0.001,4.9,11.6
2009-01-03 14:00:00,36.0,52.0,7.0,29.1,0.0,109.0,9.0,35.75,63.4,55.6,27.55,0.0,82.6,13.1
2009-01-03 15:00:00,37.9,48.0,5.0,31.0,0.0,261.0,10.0,37.71,60.5,56.1,29.61,0.0,191.4,13.8
2009-01-03 16:00:00,39.1,46.0,4.0,32.2,0.0,384.0,10.0,39.14,58.2,56.3,31.25,0.0,278.5,13.8
2009-01-03 17:00:00,39.8,45.0,4.0,33.2,0.0,458.0,10.0,40.27,57.0,56.6,32.65,0.0,322.3,13.8
2009-01-03 18:00:00,43.7,42.0,1.0,40.4,0.0,456.0,6.0,41.88,56.6,53.1,35.33,0.0,320.8,12.3
2009-01-03 19:00:00,43.1,44.0,1.0,39.5,0.0,388.0,6.0,41.59,58.4,51.4,34.87,0.001,271.9,12.4
2009-01-03 20:00:00,40.6,52.0,0.0,35.9,0.0,283.0,7.0,40.26,62.8,48.1,33.37,0.0,198.2,12.0
2009-01-03 21:00:00,35.1,60.0,0.0,29.0,0.0,139.0,7.0,37.12,68.8,47.4,29.84,0.0,100.0,11.4
2009-01-03 22:00:00,33.3,64.0,0.0,26.8,0.0,0.0,7.0,36.34,70.8,46.5,28.9,0.0,0.0,11.5
2009-01-03 23:00:00,31.9,67.0,0.0,25.6,0.0,0.0,7.0,35.87,72.0,44.8,28.42,0.001,0.0,11.6
2009-01-04 00:00:00,29.5,70.0,0.0,27.7,0.0,0.0,2.0,36.16,73.7,33.2,29.8,0.001,0.0,10.0
2009-01-04 01:00:00,29.5,69.0,1.0,27.6,0.0,0.0,2.0,35.91,74.0,33.2,29.13,0.003,0.0,10.8
2009-01-04 02:00:00,30.2,65.0,1.0,26.7,0.0,0.0,3.0,35.76,73.9,33.3,28.55,0.001,0.0,11.2
2009-01-04 03:00:00,30.4,65.0,2.0,26.1,0.0,0.0,5.0,35.45,74.2,32.5,28.21,0.001,0.0,11.3
2009-01-04 04:00:00,30.3,65.0,3.0,25.5,0.0,0.0,5.0,35.17,74.5,32.4,27.84,0.0,0.0,11.1
2009-01-04 05:00:00,30.1,66.0,5.0,25.0,0.0,0.0,5.0,34.94,74.8,32.5,27.64,0.0,0.0,10.9
2009-01-04 06:00:00,29.6,66.0,17.0,25.5,0.0,0.0,3.0,35.09,76.4,40.5,28.64,0.0,0.0,9.5
2009-01-04 07:00:00,29.5,67.0,15.0,25.2,0.0,0.0,3.0,35.03,76.6,45.1,28.39,0.003,0.0,9.7
2009-01-04 08:00:00,29.6,68.0,13.0,24.8,0.0,0.0,5.0,34.91,76.7,46.0,28.07,0.001,0.0,10.1
2009-01-04 09:00:00,29.0,70.0,11.0,25.6,0.0,0.0,3.0,34.71,76.9,47.3,28.06,0.0,0.0,9.6
2009-01-04 10:00:00,28.6,71.0,10.0,27.2,0.0,0.0,2.0,34.54,77.2,48.5,28.19,0.001,0.0,9.1
2009-01-04 11:00:00,28.6,71.0,9.0,28.3,0.0,0.0,1.0,34.45,77.3,48.9,28.42,0.002,0.0,8.6
2009-01-04 12:00:00,30.2,64.0,12.0,28.5,0.0,0.0,2.0,35.06,76.3,52.4,29.71,0.002,0.0,7.1
2009-01-04 13:00:00,34.0,55.0,25.0,32.2,0.0,5.0,2.0,37.26,71.0,56.0,31.78,0.003,4.6,8.0
2009-01-04 14:00:00,36.2,52.0,37.0,34.7,0.0,86.0,2.0,39.27,66.5,57.2,34.21,0.0,76.8,8.1
2009-01-04 15:00:00,37.2,52.0,49.0,37.2,0.0,162.0,1.0,41.34,62.6,57.8,36.52,0.0,174.5,8.6
2009-01-04 16:00:00,38.2,52.0,56.0,38.0,0.0,145.0,2.0,43.06,60.1,57.9,38.15,0.0,251.9,9.1
2009-01-04 17:00:00,39.3,53.0,63.0,38.2,0.0,160.0,2.0,44.24,58.7,58.6,39.2,0.0,303.7,9.6
2009-01-04 18:00:00,42.9,52.0,69.0,41.4,0.0,162.0,3.0,45.47,59.4,61.9,41.13,0.0,311.8,8.2
2009-01-04 19:00:00,43.4,54.0,52.0,41.6,0.0,272.0,3.0,44.95,61.8,61.7,40.28,0.003,274.3,8.2
2009-01-04 20:00:00,41.4,63.0,59.0,39.5,0.0,187.0,3.0,42.98,66.9,62.2,38.23,0.003,184.7,8.2
2009-01-04 21:00:00,39.3,67.0,69.0,36.1,0.0,104.0,5.0,40.32,71.0,65.0,34.85,0.002,90.4,8.3
2009-01-04 22:00:00,39.5,70.0,74.0,35.7,0.0,0.0,6.0,39.68,72.7,66.4,33.77,0.001,0.0,8.9
2009-01-04 23:00:00,39.6,74.0,78.0,35.4,0.0,0.0,6.0,39.47,73.1,68.2,33.23,0.002,0.0,9.7
2009-01-05 00:00:00,39.2,76.0,97.0,35.8,0.0,0.0,5.0,39.25,74.7,71.8,33.52,0.002,0.0,8.5
2009-01-05 01:00:00,39.3,79.0,98.0,35.3,0.0,0.0,6.0,39.18,74.7,71.8,32.99,0.003,0.0,9.4
2009-01-05 02:00:00,39.6,82.0,98.0,35.0,0.0,0.0,7.0,39.0,75.4,70.1,32.45,0.001,0.0,10.2
2009-01-05 03:00:00,39.9,86.0,98.0,35.4,0.0,0.0,7.0,38.8,76.2,69.3,32.4,0.0,0.0,9.8
2009-01-05 04:00:00,40.2,90.0,97.0,35.6,0.0,0.0,7.0,38.59,77.2,68.7,32.3,0.0,0.0,9.4
2009-01-05 05:00:00,40.4,94.0,97.0,35.8,0.0,0.0,7.0,38.41,78.3,68.8,32.24,0.002,0.0,9.2
2009-01-05 06:00:00,39.6,96.0,83.0,35.9,0.0,0.0,6.0,38.07,81.6,66.3,32.56,0.002,0.0,8.1
2009-01-05 07:00:00,40.2,98.0,83.0,36.4,0.0,0.0,6.0,38.22,81.9,65.4,32.53,0.015,0.0,8.4
2009-01-05 08:00:00,42.1,98.0,88.0,38.9,0.0,0.0,5.0,38.63,82.2,66.9,32.98,0.006,0.0,8.2
2009-01-05 09:00:00,42.7,98.0,92.0,40.4,0.0,0.0,5.0,38.88,82.6,67.7,33.22,0.005,0.0,8.6
2009-01-05 10:00:00,43.5,97.0,93.0,40.5,0.0,0.0,5.0,39.0,82.5,67.8,33.13,0.001,0.0,9.0
2009-01-05 11:00:00,43.9,96.0,94.0,39.9,0.0,0.0,7.0,39.06,82.2,68.0,33.06,0.002,0.0,9.2
2009-01-05 12:00:00,42.9,92.0,99.0,39.8,0.0,0.0,5.0,38.21,80.7,72.2,33.5,0.002,0.0,6.4
2009-01-05 13:00:00,43.7,86.0,99.0,38.6,0.01,2.0,9.0,39.87,76.0,76.2,34.65,0.023,3.5,8.1
2009-01-05 14:00:00,43.0,84.0,99.0,36.5,0.02,39.0,13.0,41.09,73.1,77.6,35.58,0.015,57.6,9.3
2009-01-05 15:00:00,42.1,82.0,99.0,35.8,0.0,45.0,12.0,42.36,70.3,77.4,36.88,0.007,132.2,9.8
2009-01-05 16:00:00,43.2,75.0,99.0,36.8,0.0,50.0,13.0,43.46,67.8,76.4,38.01,0.004,182.2,10.4
2009-01-05 17:00:00,44.3,71.0,97.0,38.1,0.0,201.0,13.0,44.22,66.1,75.7,38.77,0.004,230.5,10.8
2009-01-05 18:00:00,48.4,68.0,93.0,45.1,0.0,248.0,7.0,45.18,65.0,68.3,41.21,0.004,244.6,7.9
2009-01-05 19:00:00,47.2,69.0,95.0,42.7,0.0,214.0,9.0,44.62,67.2,72.0,40.02,0.006,212.8,8.7
2009-01-05 20:00:00,45.0,72.0,96.0,40.6,0.0,158.0,8.0,42.61,71.6,73.4,37.91,0.006,162.7,8.7
2009-01-05 21:00:00,42.2,75.0,97.0,37.7,0.0,78.0,7.0,39.5,76.0,74.3,33.87,0.004,79.4,8.9
2009-01-05 22:00:00,40.7,75.0,97.0,35.5,0.0,0.0,8.0,38.7,76.4,74.0,32.59,0.002,0.0,9.7
2009-01-05 23:00:00,40.0,72.0,97.0,34.1,0.0,0.0,9.0,38.21,76.3,73.4,31.8,0.002,0.0,10.0
2009-01-06 00:00:00,41.3,71.0,100.0,36.7,0.0,0.0,7.0,38.31,77.8,70.1,32.7,0.002,0.0,9.1
2009-01-06 01:00:00,40.6,69.0,100.0,35.6,0.0,0.0,8.0,38.23,77.9,74.5,32.09,0.007,0.0,10.2
2009-01-06 02:00:00,39.7,68.0,100.0,34.2,0.0,0.0,8.0,38.1,78.2,77.2,31.77,0.003,0.0,10.0
2009-01-06 03:00:00,39.0,67.0,100.0,34.4,0.0,0.0,7.0,37.92,78.8,77.0,31.53,0.002,0.0,10.1
2009-01-06 04:00:00,38.7,67.0,100.0,35.2,0.0,0.0,5.0,37.73,79.5,75.4,31.41,0.002,0.0,9.6
2009-01-06 05:00:00,38.4,66.0,100.0,35.8,0.0,0.0,3.0,37.56,80.5,73.7,31.32,0.003,0.0,9.6
2009-01-06 06:00:00,39.1,66.0,100.0,37.7,0.0,0.0,2.0,37.59,82.6,65.3,32.3,0.003,0.0,7.8
2009-01-06 07:00:00,38.5,67.0,100.0,35.9,0.01,0.0,3.0,37.64,82.6,70.7,31.85,0.012,0.0,8.7
2009-01-06 08:00:00,38.1,70.0,100.0,35.1,0.01,0.0,3.0,37.48,82.8,73.6,31.67,0.01,0.0,8.6
2009-01-06 09:00:00,37.6,74.0,100.0,34.0,0.01,0.0,5.0,37.53,82.8,75.9,31.5,0.007,0.0,8.7
2009-01-06 10:00:00,37.1,77.0,100.0,32.8,0.01,0.0,6.0,37.4,83.4,76.6,31.2,0.005,0.0,9.4
2009-01-06 11:00:00,36.9,79.0,100.0,31.9,0.01,0.0,6.0,37.3,83.5,76.7,30.96,0.003,0.0,9.4
2009-01-06 12:00:00,35.5,74.0,100.0,30.7,0.01,0.0,6.0,36.95,82.5,71.2,31.43,0.003,0.0,7.8
2009-01-06 13:00:00,36.2,73.0,100.0,31.9,0.01,2.0,6.0,38.72,78.5,71.6,33.28,0.003,3.7,9.0
2009-01-06 14:00:00,36.5,75.0,100.0,30.6,0.01,31.0,7.0,40.57,73.4,68.7,35.3,0.001,65.4,9.7
2009-01-06 15:00:00,36.8,78.0,100.0,30.7,0.01,46.0,8.0,42.28,69.7,66.3,37.11,0.002,161.0,10.2
2009-01-06 16:00:00,37.2,80.0,100.0,31.1,0.01,62.0,8.0,43.53,67.8,63.8,38.48,0.001,229.5,10.6
2009-01-06 17:00:00,37.5,82.0,100.0,31.4,0.01,69.0,8.0,44.49,66.7,61.5,39.31,0.001,274.3,11.4
2009-01-06 18:00:00,35.2,85.0,100.0,30.2,0.01,70.0,6.0,45.51,65.8,48.8,41.09,0.001,287.3,10.0
2009-01-06 19:00:00,35.0,87.0,100.0,28.7,0.03,56.0,8.0,44.88,67.7,50.0,40.0,0.003,256.9,10.9
2009-01-06 20:00:00,35.1,89.0,100.0,27.9,0.01,22.0,9.0,43.08,71.4,53.4,37.84,0.001,207.4,10.7
2009-01-06 21:00:00,35.2,90.0,100.0,28.4,0.02,15.0,8.0,40.06,75.2,53.1,34.14,0.002,100.8,9.9
2009-01-06 22:00:00,35.4,92.0,100.0,28.5,0.02,0.0,9.0,39.33,75.9,52.2,32.9,0.002,0.0,10.4
2009-01-06 23:00:00,35.6,93.0,100.0,28.2,0.03,0.0,10.0,38.9,76.2,51.1,32.21,0.003,0.0,10.3
2009-01-07 00:00:00,33.6,92.0,100.0,27.1,0.03,0.0,8.0,39.6,75.8,51.7,33.65,0.003,0.0,9.3
2009-01-07 01:00:00,33.7,93.0,100.0,27.5,0.1,0.0,7.0,39.47,75.6,54.3,33.26,0.01,0.0,9.6
2009-01-07 02:00:00,33.9,95.0,100.0,27.0,0.04,0.0,8.0,39.23,76.0,58.9,32.72,0.004,0.0,10.0
2009-01-07 03:00:00,34.4,95.0,100.0,28.7,0.09,0.0,7.0,38.65,76.4,61.8,31.91,0.009,0.0,10.4
2009-01-07 04:00:00,34.8,96.0,100.0,29.2,0.12,0.0,7.0,38.05,76.6,63.2,31.01,0.012,0.0,10.8
2009-01-07 05:00:00,35.1,96.0,100.0,30.0,0.1,0.0,6.0,37.43,76.4,63.9,30.22,0.01,0.0,10.6
2009-01-07 06:00:00,33.8,95.0,100.0,30.1,0.1,0.0,5.0,36.69,77.4,59.6,30.23,0.01,0.0,8.8
2009-01-07 07:00:00,34.5,96.0,100.0,30.8,0.05,0.0,5.0,36.29,77.0,57.6,29.3,0.006,0.0,9.8
2009-01-07 08:00:00,35.0,96.0,100.0,31.0,0.01,0.0,5.0,35.71,76.5,54.8,28.43,0.001,0.0,10.3
2009-01-07 09:00:00,34.9,95.0,100.0,31.6,0.01,0.0,3.0,35.19,75.8,52.6,27.93,0.001,0.0,10.0
2009-01-07 10:00:00,34.7,94.0,100.0,32.8,0.02,0.0,2.0,34.69,75.1,50.2,27.45,0.002,0.0,9.9
2009-01-07 11:00:00,34.5,93.0,100.0,34.5,0.03,0.0,1.0,34.29,74.1,49.3,27.21,0.003,0.0,9.7
2009-01-07 12:00:00,34.0,93.0,100.0,30.6,0.03,0.0,3.0,34.98,73.5,48.3,28.75,0.003,0.0,7.6
2009-01-07 13:00:00,34.0,94.0,100.0,32.0,0.21,0.0,2.0,36.94,68.5,48.0,30.61,0.021,5.0,8.9
2009-01-07 14:00:00,33.4,93.0,100.0,30.2,0.05,4.0,3.0,38.68,64.2,46.6,32.36,0.005,88.7,9.8
2009-01-07 15:00:00,33.6,92.0,99.0,31.3,0.02,8.0,2.0,40.44,61.5,45.6,34.61,0.002,214.2,9.7
2009-01-07 16:00:00,34.1,92.0,99.0,31.4,0.02,23.0,3.0,41.77,60.1,45.2,36.25,0.002,300.5,9.7
2009-01-07 17:00:00,36.0,92.0,99.0,31.7,0.0,47.0,5.0,42.94,59.2,44.4,37.59,0.0,344.3,9.5
2009-01-07 18:00:00,37.8,90.0,100.0,35.2,0.0,88.0,3.0,44.55,58.1,38.9,40.38,0.0,351.1,7.9
2009-01-07 19:00:00,37.8,93.0,99.0,33.9,0.06,181.0,5.0,44.03,60.2,41.2,39.48,0.006,313.2,8.4
2009-01-07 20:00:00,37.2,95.0,99.0,31.0,0.08,36.0,8.0,42.5,64.6,42.2,37.73,0.009,224.5,8.4
2009-01-07 21:00:00,37.7,95.0,100.0,31.9,0.04,8.0,8.0,39.21,71.5,42.3,34.27,0.004,108.8,8.0
2009-01-07 22:00:00,38.4,95.0,100.0,32.6,0.02,0.0,8.0,38.22,73.3,42.6,33.0,0.005,0.0,8.0
2009-01-07 23:00:00,39.7,93.0,100.0,33.1,0.01,0.0,10.0,37.76,74.1,43.2,32.34,0.005,0.0,8.3
2009-01-08 00:00:00,39.8,93.0,99.0,33.4,0.01,0.0,10.0,38.02,75.1,56.2,33.32,0.005,0.0,6.9
2009-01-08 01:00:00,39.2,90.0,99.0,31.8,0.02,0.0,13.0,37.84,75.0,58.9,32.94,0.02,0.0,7.7
2009-01-08 02:00:00,37.1,87.0,98.0,28.8,0.0,0.0,13.0,37.45,75.1,59.5,31.77,0.007,0.0,8.6
2009-01-08 03:00:00,35.7,86.0,94.0,27.3,0.0,0.0,13.0,37.11,75.7,58.5,31.06,0.003,0.0,8.9
2009-01-08 04:00:00,34.4,85.0,79.0,25.5,0.0,0.0,13.0,36.76,76.6,55.7,30.42,0.002,0.0,8.9
2009-01-08 05:00:00,34.0,84.0,67.0,24.7,0.0,0.0,14.0,36.52,77.3,53.3,30.04,0.003,0.0,9.0
2009-01-08 06:00:00,35.6,86.0,27.0,27.7,0.0,0.0,12.0,36.53,79.3,46.5,31.0,0.003,0.0,7.2
2009-01-08 07:00:00,35.8,84.0,44.0,27.4,0.0,0.0,13.0,36.36,79.7,50.5,30.6,0.016,0.0,7.5
2009-01-08 08:00:00,35.2,83.0,51.0,26.3,0.0,0.0,14.0,36.32,80.0,54.1,30.6,0.017,0.0,7.6
2009-01-08 09:00:00,33.8,83.0,45.0,24.3,0.0,0.0,14.0,36.14,81.1,55.4,30.23,0.024,0.0,8.0
2009-01-08 10:00:00,32.9,82.0,36.0,23.3,0.0,0.0,14.0,36.03,81.8,55.9,29.84,0.035,0.0,8.3
2009-01-08 11:00:00,32.3,81.0,30.0,22.8,0.0,0.0,13.0,35.88,81.7,56.6,29.41,0.033,0.0,9.1
2009-01-08 12:00:00,33.7,81.0,4.0,25.0,0.0,0.0,12.0,36.33,81.3,59.8,30.2,0.033,0.0,8.8
2009-01-08 13:00:00,36.4,76.0,31.0,28.0,0.0,6.0,13.0,38.23,75.7,63.0,31.92,0.017,4.0,10.5
2009-01-08 14:00:00,38.3,71.0,42.0,29.7,0.0,95.0,15.0,39.86,70.2,66.5,33.0,0.008,72.3,11.9
2009-01-08 15:00:00,39.0,67.0,43.0,30.4,0.0,204.0,16.0,41.32,64.6,67.5,34.74,0.001,165.9,12.0
2009-01-08 16:00:00,39.6,62.0,43.0,30.9,0.0,303.0,16.0,42.51,60.4,67.4,36.14,0.0,239.3,12.3
2009-01-08 17:00:00,40.0,57.0,39.0,31.4,0.0,381.0,17.0,43.71,57.2,66.8,37.39,0.0,285.6,13.0
2009-01-08 18:00:00,40.3,53.0,10.0,32.3,0.0,371.0,15.0,45.22,55.7,54.9,39.54,0.0,316.3,12.0
2009-01-08 19:00:00,39.2,53.0,7.0,31.0,0.0,326.0,15.0,44.45,57.6,54.7,38.25,0.0,271.0,13.3
2009-01-08 20:00:00,37.2,58.0,6.0,29.0,0.0,282.0,13.0,42.18,61.7,54.9,35.43,0.0,212.1,13.2
2009-01-08 21:00:00,33.3,66.0,5.0,24.6,0.0,146.0,12.0,38.58,67.6,52.9,31.34,0.0,110.5,12.1
2009-01-08 22:00:00,31.2,70.0,5.0,21.7,0.0,0.0,13.0,36.98,69.4,49.8,29.23,0.0,0.0,12.5
2009-01-08 23:00:00,29.9,71.0,4.0,19.7,0.0,0.0,13.0,36.0,70.5,46.7,27.89,0.0,0.0,12.6
2009-01-09 00:00:00,30.3,72.0,1.0,20.8,0.0,0.0,12.0,36.69,70.8,30.2,29.15,0.0,0.0,11.2
2009-01-09 01:00:00,29.3,72.0,1.0,19.1,0.0,0.0,13.0,36.01,71.7,30.5,28.0,0.0,0.0,12.5
2009-01-09 02:00:00,28.4,72.0,2.0,17.3,0.0,0.0,14.0,35.43,72.6,30.6,27.28,0.0,0.0,12.1
2009-01-09 03:00:00,27.6,71.0,1.0,16.0,0.0,0.0,15.0,34.97,73.6,31.8,26.88,0.0,0.0,11.7
2009-01-09 04:00:00,27.0,70.0,1.0,15.0,0.0,0.0,15.0,34.68,74.1,33.4,26.55,0.0,0.0,11.7
2009-01-09 05:00:00,26.6,69.0,2.0,14.7,0.0,0.0,15.0,34.55,74.4,35.8,26.45,0.0,0.0,11.9
2009-01-09 06:00:00,28.0,69.0,2.0,18.7,0.0,0.0,10.0,35.0,75.3,53.5,27.75,0.0,0.0,10.6
2009-01-09 07:00:00,27.5,69.0,1.0,17.6,0.0,0.0,12.0,34.75,76.2,53.0,27.35,0.001,0.0,11.2
2009-01-09 08:00:00,27.4,67.0,2.0,16.4,0.0,0.0,14.0,34.63,76.6,54.4,27.03,0.0,0.0,11.7
